number,title,updated_at,html_url
3309,[ETSI_SOL003] Refactor configuration property grant.location.url,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/3309
3306,[ETSI_SOL003] ETSI Query VNF,08/06/2023,https://github.hpe.com/hpsd/nfvd/issues/3306
3299,[ETSI_SOL003] ETSI operation need to make block for other operations,08/10/2025,https://github.hpe.com/hpsd/nfvd/issues/3299
3289,Automate the process for selecting an image for a VM during the onboarding process,23/02/2022,https://github.hpe.com/hpsd/nfvd/issues/3289
3281,TW Review of API examples guide,19/01/2021,https://github.hpe.com/hpsd/nfvd/issues/3281
3260,Validate SAML signatures,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/3260
3251,Edit VNF with VIM Managed mode for adding or deleting volumes,14/02/2024,https://github.hpe.com/hpsd/nfvd/issues/3251
3247,Basic VNF Deploy with VIM Managed mode and using AAP with value false,03/08/2022,https://github.hpe.com/hpsd/nfvd/issues/3247
3246,Basic VNF Deploy with VIM Managed mode and using AAP with value true,03/08/2022,https://github.hpe.com/hpsd/nfvd/issues/3246
3232,Basic VNF Deploy with VIM Managed mode and using Server Groups,03/08/2022,https://github.hpe.com/hpsd/nfvd/issues/3232
3231,Basic VNF Deploy with VIM Managed mode and reusing OpenStack Ports,03/08/2022,https://github.hpe.com/hpsd/nfvd/issues/3231
3229,Basic VNF Deploy with VIM Managed mode and using BrownFieldDiscovery,03/08/2022,https://github.hpe.com/hpsd/nfvd/issues/3229
3212,[NFV-D Internal]: Dev / Release Continuous Process Improvements and Automation,18/09/2020,https://github.hpe.com/hpsd/nfvd/issues/3212
3210,[PLUGTEST] Validate if cause and AdditionalParameter in Heal operation can be absent,26/10/2021,https://github.hpe.com/hpsd/nfvd/issues/3210
3204,Remove duplicate classes DEPLOY CNF and UNDEPLOY CNF on NFVD-FF-E2E,17/09/2020,https://github.hpe.com/hpsd/nfvd/issues/3204
3189,[ETSI_SOL003] Wiremock simulate SOL003,08/10/2025,https://github.hpe.com/hpsd/nfvd/issues/3189
3174,Shared paths required between FF and UI on simplex setups,26/10/2022,https://github.hpe.com/hpsd/nfvd/issues/3174
3170,Document NFVD nodes,16/09/2020,https://github.hpe.com/hpsd/nfvd/issues/3170
3101,Vcenter is not taking the name of the virtual_ports,24/02/2023,https://github.hpe.com/hpsd/nfvd/issues/3101
3092,Send NFVD Job ID to VCenter microservice,23/11/2020,https://github.hpe.com/hpsd/nfvd/issues/3092
3202,Support for not deploying UCA VPs when not necessary,11/03/2021,https://github.hpe.com/hpsd/nfvd/issues/3202
3039,Modular approach to authentication & authorization (so we can survive each new AAA scheme for a customer),11/11/2024,https://github.hpe.com/hpsd/nfvd/issues/3039
3015,Support Additional User Hierarchy,14/02/2023,https://github.hpe.com/hpsd/nfvd/issues/3015
2999,Improve discovery refresh to allow more vcenter criterias,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/2999
2988,VCENTER Policies,24/02/2023,https://github.hpe.com/hpsd/nfvd/issues/2988
2987,VCENTER Flavours concepts,24/02/2023,https://github.hpe.com/hpsd/nfvd/issues/2987
2956,Flexible behaivour in POLICY:POSTPRE_PROCESSING for Scale in/out not supported,19/05/2023,https://github.hpe.com/hpsd/nfvd/issues/2956
2949,Can we have the ETSI conformance status updated please,24/08/2020,https://github.hpe.com/hpsd/nfvd/issues/2949
2946,NFVD Force Tear Down equals true,14/02/2023,https://github.hpe.com/hpsd/nfvd/issues/2946
2938,ETSI: For Internal Network include VNF_MANAGER.cpId attribute,11/01/2021,https://github.hpe.com/hpsd/nfvd/issues/2938
2893,Rename attributes 'Revision' and 'Last_known_history' in OUTPUT category in CONTAINER:GENERIC,22/11/2023,https://github.hpe.com/hpsd/nfvd/issues/2893
2869,Improve recollector logic,11/01/2021,https://github.hpe.com/hpsd/nfvd/issues/2869
2816,Create VnfLcmNotifications ,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/2816
2815,Basic VNF Deploy with VIM Managed mode and using a Security Enabled VLink,03/08/2022,https://github.hpe.com/hpsd/nfvd/issues/2815
2814,Basic VNF Deploy with VIM Managed mode and using an imported vlink,03/08/2022,https://github.hpe.com/hpsd/nfvd/issues/2814
2813,Basic VNF Deploy with VIM Managed mode and using a shared network imported,03/08/2022,https://github.hpe.com/hpsd/nfvd/issues/2813
2772,Allow tiller configmaps to go to either kube-system or release namespace based on configuration,22/11/2023,https://github.hpe.com/hpsd/nfvd/issues/2772
2762,Kind-of-role-based access in NFVD,11/01/2021,https://github.hpe.com/hpsd/nfvd/issues/2762
2728,ETSI SOL003 2.6.1 to 2.7.1 support - Phase II,14/02/2023,https://github.hpe.com/hpsd/nfvd/issues/2728
2723,Allow to detach datacenter in organzation edtion dialog,11/08/2020,https://github.hpe.com/hpsd/nfvd/issues/2723
2718,Detach datacenter API Call,24/07/2020,https://github.hpe.com/hpsd/nfvd/issues/2718
2717,Detach Datacenter from Organization,10/08/2020,https://github.hpe.com/hpsd/nfvd/issues/2717
2703,HA-nfvd-ff: Deploy job fails if ff vm where WF were running is shutdown,14/02/2023,https://github.hpe.com/hpsd/nfvd/issues/2703
2668,VIMManaged migrate to new Java Test,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/2668
2621,VCENTER Integration,06/03/2023,https://github.hpe.com/hpsd/nfvd/issues/2621
2599,ETSI. NOKIA vRAN Volumen attached to two VDU on the descriptor ,26/10/2022,https://github.hpe.com/hpsd/nfvd/issues/2599
2540,Behavior of API VNF Delete operation should be aligned with delete VNF operation from UI ,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/2540
2517,Error using nfvd.ear desscompress files ,23/12/2021,https://github.hpe.com/hpsd/nfvd/issues/2517
2511,[SAv9 porting] Refactor package names so it is possible/easier to use corporate nexus,08/02/2021,https://github.hpe.com/hpsd/nfvd/issues/2511
2508,[SAv9 porting] Migrate/use product SyncModule,25/07/2022,https://github.hpe.com/hpsd/nfvd/issues/2508
2468,VNF Hybrid or manual deployment FAILS,26/04/2022,https://github.hpe.com/hpsd/nfvd/issues/2468
2427,Ability to upload/download custom operations from the GUI,11/01/2021,https://github.hpe.com/hpsd/nfvd/issues/2427
2361,Onboard package no must store package information in database,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/2361
2243,Be able to Download VNF parameters and upload from VNF designer,20/05/2020,https://github.hpe.com/hpsd/nfvd/issues/2243
2105,Multiple ips are NOT documented at all,08/03/2023,https://github.hpe.com/hpsd/nfvd/issues/2105
2077,New resourceDefinitionId in Substructures LCM notifications,08/03/2021,https://github.hpe.com/hpsd/nfvd/issues/2077
2076,Check if zoneId come in structure we don't fail,18/01/2021,https://github.hpe.com/hpsd/nfvd/issues/2076
2051,Check Status after Helm delete,11/03/2021,https://github.hpe.com/hpsd/nfvd/issues/2051
2043,Refactor InvokeRest method,16/04/2021,https://github.hpe.com/hpsd/nfvd/issues/2043
2038,[SAv9 porting] Migrate NFV-D (embedded SA in FF + align middleware versions used across all components) - Phase I,06/03/2023,https://github.hpe.com/hpsd/nfvd/issues/2038
2034,Deploy headers are not fully documented,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/2034
1968,Discovery attribute for Security Groups can be replace by External_id attribute,03/02/2021,https://github.hpe.com/hpsd/nfvd/issues/1968
1957,Finding and locating the attribute,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/1957
1867,Package Notification to VNFManager Phase 3,05/11/2020,https://github.hpe.com/hpsd/nfvd/issues/1867
1866,Package Notification to VNFManager Phase 2,12/05/2021,https://github.hpe.com/hpsd/nfvd/issues/1866
1864,Full ModifyVNF support Phase 3,05/11/2020,https://github.hpe.com/hpsd/nfvd/issues/1864
1863,Full ModifyVNF support Phase 2,05/11/2020,https://github.hpe.com/hpsd/nfvd/issues/1863
1862,Full ModifyVNF support Phase 1,05/11/2020,https://github.hpe.com/hpsd/nfvd/issues/1862
1782,NFVD and 5G,11/01/2021,https://github.hpe.com/hpsd/nfvd/issues/1782
1781,"Discussion regarding support of FM, PM and Indicators in SOL 003",06/08/2020,https://github.hpe.com/hpsd/nfvd/issues/1781
1707,Full ModifyVNF support ,03/06/2024,https://github.hpe.com/hpsd/nfvd/issues/1707
1701,E-mail enhacements,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/1701
1698,OPERATE functionality (Stop/Start) on the VNF level for Embedded GVNFM,31/03/2023,https://github.hpe.com/hpsd/nfvd/issues/1698
1671,Delete Virtual Machine Launch NNMi,26/04/2022,https://github.hpe.com/hpsd/nfvd/issues/1671
1655,The deep issues,06/04/2021,https://github.hpe.com/hpsd/nfvd/issues/1655
1598,API Call FindByPathCount,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/1598
1594,New API to modify state of Artifact in NFVD,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/1594
1592,Change HPSA to get NFVD configuration from DB,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/1592
1568,SDC (aka OBT) on AWS,06/08/2020,https://github.hpe.com/hpsd/nfvd/issues/1568
1562,Epic - UI Improvements,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/1562
1534,Project Sandman : SOL003 Communication View,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/1534
1508,"Discovery creation of dummy external subnetwork,  creates confusion with multiple subnetworks associated with different projects",09/05/2023,https://github.hpe.com/hpsd/nfvd/issues/1508
1430,Conflicts with port 8888 between CloudConfig and UCA,03/08/2020,https://github.hpe.com/hpsd/nfvd/issues/1430
1397,Escale out based on INSTANCE isntead of template,06/08/2020,https://github.hpe.com/hpsd/nfvd/issues/1397
1395,Discover VM as part of project based discovery and discovery refresh,06/08/2020,https://github.hpe.com/hpsd/nfvd/issues/1395
1374,ETSI: Package Notification to VNFManager,14/02/2023,https://github.hpe.com/hpsd/nfvd/issues/1374
1361,SSO + VNFM + Verizon Production restrictions (NFVD post SSO integration) (JIRA CMSNFVD-1946),16/01/2020,https://github.hpe.com/hpsd/nfvd/issues/1361
1360,[SNOW-592828] Combine different VDC's into one VDC (JIRA CMSNFVD-1941),06/08/2025,https://github.hpe.com/hpsd/nfvd/issues/1360
1130,[BEST EFFORT] New operation at Domain level to clean up a VIM (JIRA CMSNFVD-1838),14/01/2020,https://github.hpe.com/hpsd/nfvd/issues/1130
1125,Document what LCMs NFVD provides Norhtbound (JIRA CMSNFVD-1813),10/11/2020,https://github.hpe.com/hpsd/nfvd/issues/1125
872,[BEST EFFORT] New operation show VNF connection (JIRA CMSNFVD-1493),23/07/2020,https://github.hpe.com/hpsd/nfvd/issues/872
